지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
1,서울경기,2017-08-04,0,0.1,백령도,0.1,백령도,
1,서울경기,2017-08-03,0,,,,,
1,서울경기,2017-08-02,0,,,,,
1,서울경기,2017-08-01,1,2.2,이천,1.5,서울,양평,
1,서울경기,2017-07-31,33,104.8,수원,56.3,수원,
1,서울경기,2017-07-30,0,1.5,백령도,0.9,백령도,
1,서울경기,2017-07-29,0,0.1,백령도,0.4,백령도,
1,서울경기,2017-07-28,11.2,41.2,동두천,31.8,동두천,
1,서울경기,2017-07-27,3.1,8.2,백령도,4.9,백령도,
1,서울경기,2017-07-26,0,,,,,
1,서울경기,2017-07-25,0,0.1,강화,이천,0.1,강화,이천,
1,서울경기,2017-07-24,10.4,36.7,이천,17,이천,
1,서울경기,2017-07-23,80.9,133.5,서울,56.8,인천,
1,서울경기,2017-07-22,0.2,6.9,동두천,2.5,백령도,
1,서울경기,2017-07-21,1.3,5.1,수원,4.6,수원,
1,서울경기,2017-07-20,0,0,백령도,0,백령도,
1,서울경기,2017-07-19,0,0.1,양평,0.1,양평,
1,서울경기,2017-07-18,1.5,2.5,서울,1.5,이천,
1,서울경기,2017-07-17,3.2,7.5,서울,6.5,서울,
1,서울경기,2017-07-16,42,77.8,수원,49.5,수원,
1,서울경기,2017-07-15,48.6,74.7,수원,36.5,동두천,
1,서울경기,2017-07-14,0.1,1,양평,1,양평,
1,서울경기,2017-07-13,0,0,백령도,0,백령도,
1,서울경기,2017-07-12,0.1,0.2,강화,0.2,강화,
1,서울경기,2017-07-11,1.1,17.4,이천,7.9,이천,
1,서울경기,2017-07-10,91.8,144.5,서울,39.5,양평,
1,서울경기,2017-07-09,23.5,33.9,파주,16.5,강화,
1,서울경기,2017-07-08,11.9,25.5,파주,18.7,파주,
1,서울경기,2017-07-07,10.6,51.5,양평,41.5,양평,
1,서울경기,2017-07-06,8.5,34,서울,25,서울,
1,서울경기,2017-07-05,0,,,,,
1,서울경기,2017-07-04,22.7,82.3,수원,45.8,수원,
1,서울경기,2017-07-03,32.1,67.5,서울,53,서울,
1,서울경기,2017-07-02,79.1,121.5,양평,61.2,수원,
1,서울경기,2017-07-01,4.1,24.1,이천,17.4,이천,
1,서울경기,2017-06-30,0,,,,,
1,서울경기,2017-06-29,0,0.4,양평,0.4,양평,
1,서울경기,2017-06-28,0,10.5,양평,6.5,양평,
1,서울경기,2017-06-27,1.1,4.4,이천,3.1,수원,
1,서울경기,2017-06-26,15.3,29,서울,18,양평,
1,서울경기,2017-06-25,0.5,1.7,동두천,0.9,서울,
1,서울경기,2017-06-24,1.6,3.5,서울,2.5,서울,
1,서울경기,2017-06-23,0,5.4,동두천,5.4,동두천,
1,서울경기,2017-06-22,0,,,,,
1,서울경기,2017-06-21,0,0,동두천,파주,서울,0,동두천,파주,서울,
1,서울경기,2017-06-20,0,0,서울,인천,강화,0,서울,인천,강화,
1,서울경기,2017-06-19,0,,,,,
1,서울경기,2017-06-18,0,,,,,
1,서울경기,2017-06-17,0,,,,,
1,서울경기,2017-06-16,0,0,백령도,0,백령도,
1,서울경기,2017-06-15,0,,,,,
1,서울경기,2017-06-14,0,,,,,
1,서울경기,2017-06-13,0.2,19,양평,13,양평,
1,서울경기,2017-06-12,0,0.4,양평,0.4,양평,
1,서울경기,2017-06-11,0,0,백령도,0,백령도,
1,서울경기,2017-06-10,2.2,4.5,서울,4,서울,
1,서울경기,2017-06-09,0.5,1.2,인천,1.1,인천,
1,서울경기,2017-06-08,0,,,,,
1,서울경기,2017-06-07,12.3,20,강화,8,양평,
1,서울경기,2017-06-06,12.6,17.2,인천,8.5,서울,
1,서울경기,2017-06-05,0,0,동두천,파주,서울,0,동두천,파주,서울,
1,서울경기,2017-06-04,0,,,,,
1,서울경기,2017-06-03,0,,,,,
1,서울경기,2017-06-02,0,0,백령도,서울,인천,0,백령도,서울,인천,
1,서울경기,2017-06-01,0.1,4.5,양평,4.5,양평,
1,서울경기,2017-05-31,0,0,백령도,0,백령도,
1,서울경기,2017-05-30,0,,,,,
1,서울경기,2017-05-29,0,,,,,
1,서울경기,2017-05-28,0,,,,,
1,서울경기,2017-05-27,0,,,,,
1,서울경기,2017-05-26,0,,,,,
1,서울경기,2017-05-25,0,,,,,
1,서울경기,2017-05-24,1,6,양평,3,양평,
1,서울경기,2017-05-23,5.1,17.7,파주,8.6,파주,
1,서울경기,2017-05-22,0,,,,,
1,서울경기,2017-05-21,0,,,,,
1,서울경기,2017-05-20,0,,,,,
1,서울경기,2017-05-19,0,,,,,
1,서울경기,2017-05-18,0,,,,,
1,서울경기,2017-05-17,0,,,,,
1,서울경기,2017-05-16,0,,,,,
1,서울경기,2017-05-15,0,0,파주,서울,0,파주,서울,
1,서울경기,2017-05-14,0,,,,,
1,서울경기,2017-05-13,8.7,17,강화,17,강화,
1,서울경기,2017-05-12,0.1,0.4,양평,0.4,양평,
1,서울경기,2017-05-11,0.1,0.3,수원,0.2,동두천,수원,
1,서울경기,2017-05-10,2.8,4.6,수원,2.1,수원,
1,서울경기,2017-05-09,4,9.9,파주,6.1,파주,
1,서울경기,2017-05-08,0,,,,,
1,서울경기,2017-05-07,0,,,,,
1,서울경기,2017-05-06,0,,,,,
1,서울경기,2017-05-05,0,0,수원,이천,0,수원,이천,
1,서울경기,2017-05-04,0,0,수원,0,수원,
1,서울경기,2017-05-03,0,,,,,
1,서울경기,2017-05-02,0,,,,,
1,서울경기,2017-05-01,0,,,,,
1,서울경기,2017-04-30,0,,,,,
1,서울경기,2017-04-29,0,,,,,
1,서울경기,2017-04-28,0,,,,,
1,서울경기,2017-04-27,0,,,,,
1,서울경기,2017-04-26,0,0,수원,0,수원,
1,서울경기,2017-04-25,0,,,,,
1,서울경기,2017-04-24,0,0,백령도,0,백령도,
1,서울경기,2017-04-23,0,,,,,
1,서울경기,2017-04-22,0,,,,,
1,서울경기,2017-04-21,0,,,,,
1,서울경기,2017-04-20,0.1,0.5,파주,0.5,파주,
1,서울경기,2017-04-19,0,0,백령도,강화,0,백령도,
1,서울경기,2017-04-18,6.6,18.8,동두천,8.7,파주,
1,서울경기,2017-04-17,6.7,11.4,동두천,4.8,동두천,
1,서울경기,2017-04-16,0,,,,,
1,서울경기,2017-04-15,0,,,,,
1,서울경기,2017-04-14,4.7,7.4,인천,7.3,인천,
1,서울경기,2017-04-13,0,0,백령도,서울,강화,0,백령도,서울,강화,
1,서울경기,2017-04-12,0,,,,,
1,서울경기,2017-04-11,0,4.2,이천,2.8,이천,
1,서울경기,2017-04-10,0,,,,,
1,서울경기,2017-04-09,0.3,0.7,이천,0.5,서울,이천,
1,서울경기,2017-04-08,0.4,1,동두천,0.8,동두천,
1,서울경기,2017-04-07,0,,,,,
1,서울경기,2017-04-06,2,6.5,양평,4.5,양평,
1,서울경기,2017-04-05,37.9,41.3,인천,9,인천,
1,서울경기,2017-04-04,0,0,백령도,0,백령도,
1,서울경기,2017-04-03,0,,,,,
1,서울경기,2017-04-02,0,,,,,
1,서울경기,2017-04-01,0.5,7.5,양평,5,양평,
1,서울경기,2017-03-31,0.9,11.2,동두천,,,
1,서울경기,2017-03-30,0,,,,,
1,서울경기,2017-03-29,0,,,,,
1,서울경기,2017-03-28,0,,,,,
1,서울경기,2017-03-27,1.7,6.5,강화,,,
1,서울경기,2017-03-26,0,0.4,동두천,,,
1,서울경기,2017-03-25,0,0.2,이천,,,
1,서울경기,2017-03-24,0,,,,,
1,서울경기,2017-03-23,0,,,,,
1,서울경기,2017-03-22,0,,,,,
1,서울경기,2017-03-21,0,,,,,
1,서울경기,2017-03-20,0,,,,,
1,서울경기,2017-03-19,0,,,,,
1,서울경기,2017-03-18,0,,,,,
1,서울경기,2017-03-17,0,,,,,
1,서울경기,2017-03-16,0,,,,,
1,서울경기,2017-03-15,0,,,,,
1,서울경기,2017-03-14,0,,,,,
1,서울경기,2017-03-13,0,,,,,
1,서울경기,2017-03-12,0,1.3,백령도,,,
1,서울경기,2017-03-11,0,,,,,
1,서울경기,2017-03-10,0,,,,,
1,서울경기,2017-03-09,0,0,동두천,,,
1,서울경기,2017-03-08,0,0.2,파주,,,
1,서울경기,2017-03-07,0,0,백령도,서울,,,
1,서울경기,2017-03-06,0,0.9,백령도,,,
1,서울경기,2017-03-05,0.6,2.5,양평,,,
1,서울경기,2017-03-04,0,,,,,
1,서울경기,2017-03-03,0,,,,,
1,서울경기,2017-03-02,0.3,0.6,이천,,,
1,서울경기,2017-03-01,6.1,8.1,인천,,,
1,서울경기,2017-02-28,0,,,,,
1,서울경기,2017-02-27,0,,,,,
1,서울경기,2017-02-26,0,,,,,
1,서울경기,2017-02-25,0,,,,,
1,서울경기,2017-02-24,0,,,,,
1,서울경기,2017-02-23,0,,,,,
1,서울경기,2017-02-22,5.8,11.2,이천,,,
1,서울경기,2017-02-21,0,,,,,
1,서울경기,2017-02-20,0.7,2.9,이천,,,
1,서울경기,2017-02-19,4.2,6.5,강화,,,
1,서울경기,2017-02-18,0,,,,,
1,서울경기,2017-02-17,3.5,4.8,동두천,,,
1,서울경기,2017-02-16,0.3,2.1,파주,,,
1,서울경기,2017-02-15,0,,,,,
1,서울경기,2017-02-14,0,,,,,
1,서울경기,2017-02-13,0.3,1,수원,,,
1,서울경기,2017-02-12,0,,,,,
1,서울경기,2017-02-11,0,0,백령도,,,
1,서울경기,2017-02-10,0,0,백령도,인천,수원,,,
1,서울경기,2017-02-09,0,0,백령도,인천,수원,,,
1,서울경기,2017-02-08,0,,,,,
1,서울경기,2017-02-07,0,0,백령도,,,
1,서울경기,2017-02-06,0,,,,,
1,서울경기,2017-02-05,1,1.9,파주,,,
1,서울경기,2017-02-04,0,0,백령도,,,
1,서울경기,2017-02-03,0,,,,,
1,서울경기,2017-02-02,0,,,,,
1,서울경기,2017-02-01,0,0,백령도,,,
1,서울경기,2017-01-31,0,,,,,
1,서울경기,2017-01-30,0,0.1,서울,이천,,,
1,서울경기,2017-01-29,5.4,8.4,이천,,,
1,서울경기,2017-01-28,0,,,,,
1,서울경기,2017-01-27,2.8,4.1,동두천,,,
1,서울경기,2017-01-26,0.6,2.5,동두천,,,
1,서울경기,2017-01-25,0,,,,,
1,서울경기,2017-01-24,0,,,,,
1,서울경기,2017-01-23,0,0,백령도,,,
1,서울경기,2017-01-22,0,0.5,양평,,,
1,서울경기,2017-01-21,2.2,4.2,인천,,,
1,서울경기,2017-01-20,3.6,4.4,인천,,,
1,서울경기,2017-01-19,0,7.1,백령도,,,
1,서울경기,2017-01-18,0,0,백령도,서울,인천,수원,,,
1,서울경기,2017-01-17,0,,,,,
1,서울경기,2017-01-16,0,,,,,
1,서울경기,2017-01-15,0,,,,,
1,서울경기,2017-01-14,0,0,백령도,,,
1,서울경기,2017-01-13,0.4,1.7,백령도,,,
1,서울경기,2017-01-12,0.6,1.9,수원,,,
1,서울경기,2017-01-11,0,0,백령도,인천,,,
1,서울경기,2017-01-10,0,0,백령도,인천,수원,,,
1,서울경기,2017-01-09,0.1,0.2,수원,,,
1,서울경기,2017-01-08,0,0.2,동두천,,,
1,서울경기,2017-01-07,0,,,,,
1,서울경기,2017-01-06,0,,,,,
1,서울경기,2017-01-05,0,,,,,
1,서울경기,2017-01-04,0,,,,,
1,서울경기,2017-01-03,0,,,,,
1,서울경기,2017-01-02,0.3,0.6,수원,,,
1,서울경기,2017-01-01,0,0,강화,,,
1,서울경기,2016-12-31,0,0,서울,,,
1,서울경기,2016-12-30,0,0,백령도,,,
1,서울경기,2016-12-29,0.7,1.2,인천,,,
1,서울경기,2016-12-28,0,1,백령도,,,
1,서울경기,2016-12-27,0.2,1.3,동두천,,,
1,서울경기,2016-12-26,0,1.1,이천,,,
1,서울경기,2016-12-25,0,,,,,
1,서울경기,2016-12-24,0,,,,,
1,서울경기,2016-12-23,0.3,1.1,수원,,,
1,서울경기,2016-12-22,21.9,29.5,동두천,,,
1,서울경기,2016-12-21,30,34.1,이천,,,
1,서울경기,2016-12-20,0,,,,,
1,서울경기,2016-12-19,0.8,1.5,백령도,수원,,,
1,서울경기,2016-12-18,0,0,백령도,,,
1,서울경기,2016-12-17,0,0,서울,인천,,,
1,서울경기,2016-12-16,0,,,,,
1,서울경기,2016-12-15,0,0,백령도,,,
1,서울경기,2016-12-14,0,4,양평,,,
1,서울경기,2016-12-13,0,0,백령도,,,
1,서울경기,2016-12-12,0,0,백령도,,,
1,서울경기,2016-12-11,0,,,,,
1,서울경기,2016-12-10,0,,,,,
1,서울경기,2016-12-09,1.3,7.3,동두천,,,
1,서울경기,2016-12-08,7.2,12,강화,,,
1,서울경기,2016-12-07,0.2,0.4,인천,,,
1,서울경기,2016-12-06,0,,,,,
1,서울경기,2016-12-05,0.8,1.5,서울,양평,,,
1,서울경기,2016-12-04,0,0,수원,,,
1,서울경기,2016-12-03,0,,,,,
1,서울경기,2016-12-02,0,,,,,
1,서울경기,2016-12-01,0,0,동두천,파주,인천,강화,,,
1,서울경기,2016-11-30,1,2.1,백령도,,,
1,서울경기,2016-11-29,0,,,,,
1,서울경기,2016-11-28,0,,,,,
1,서울경기,2016-11-27,0.2,0.5,수원,,,
1,서울경기,2016-11-26,2.4,2.8,서울,,,
1,서울경기,2016-11-25,0,0,백령도,,,
1,서울경기,2016-11-24,0,0,백령도,,,
1,서울경기,2016-11-23,0,0,백령도,,,
1,서울경기,2016-11-22,0.2,0.6,수원,,,
1,서울경기,2016-11-21,0,0,백령도,,,
1,서울경기,2016-11-20,0,,,,,
1,서울경기,2016-11-19,0.2,0.4,강화,,,
1,서울경기,2016-11-18,0.3,2.7,이천,,,
1,서울경기,2016-11-17,0,,,,,
1,서울경기,2016-11-16,0,,,,,
1,서울경기,2016-11-15,0,,,,,
1,서울경기,2016-11-14,3,4.5,강화,,,
1,서울경기,2016-11-13,0.6,1.8,이천,,,
1,서울경기,2016-11-12,0,,,,,
1,서울경기,2016-11-11,3.8,6.9,인천,,,
1,서울경기,2016-11-10,0.2,6.9,백령도,,,
1,서울경기,2016-11-09,0,,,,,
1,서울경기,2016-11-08,0.2,0.5,서울,,,
1,서울경기,2016-11-07,3.2,5.9,동두천,,,
1,서울경기,2016-11-06,0,0.1,인천,,,
1,서울경기,2016-11-05,0,0,서울,,,
1,서울경기,2016-11-04,0,0,동두천,서울,강화,,,
1,서울경기,2016-11-03,0.2,3.3,파주,,,
1,서울경기,2016-11-02,0.6,2.9,백령도,,,
1,서울경기,2016-11-01,0,,,,,
1,서울경기,2016-10-31,0.5,0.9,인천,0.9,인천,
1,서울경기,2016-10-30,0,,,,,
1,서울경기,2016-10-29,0,,,,,
1,서울경기,2016-10-28,0.9,2,이천,1,수원,강화,
1,서울경기,2016-10-27,0,,,,,
1,서울경기,2016-10-26,0,0,서울,0,서울,
1,서울경기,2016-10-25,36.9,47.5,강화,10.3,동두천,
1,서울경기,2016-10-24,0.1,6.5,백령도,3.3,백령도,
1,서울경기,2016-10-23,3.3,4.5,강화,2.5,강화,
1,서울경기,2016-10-22,0,0.7,백령도,0.3,백령도,
1,서울경기,2016-10-21,0,0,백령도,수원,0,백령도,수원,
1,서울경기,2016-10-20,0,,,,,
1,서울경기,2016-10-19,0,,,,,
1,서울경기,2016-10-18,0,,,,,
1,서울경기,2016-10-17,0,0.3,이천,0.3,이천,
1,서울경기,2016-10-16,1.9,2.5,강화,1,강화,양평,
1,서울경기,2016-10-15,0,,,,,
1,서울경기,2016-10-14,0,,,,,
1,서울경기,2016-10-13,0,,,,,
1,서울경기,2016-10-12,0,,,,,
1,서울경기,2016-10-11,0,,,,,
1,서울경기,2016-10-10,0,,,,,
1,서울경기,2016-10-09,0,,,,,
1,서울경기,2016-10-08,9.4,20.5,수원,6,수원,
1,서울경기,2016-10-07,6.2,18,수원,5.5,수원,
1,서울경기,2016-10-06,0,,,,,
1,서울경기,2016-10-05,0.8,9.5,이천,5,이천,
1,서울경기,2016-10-04,0,,,,,
1,서울경기,2016-10-03,29.3,98,강화,55.5,강화,
1,서울경기,2016-10-02,36.4,111.3,파주,24.3,파주,
1,서울경기,2016-10-01,0,,,,,
1,서울경기,2016-09-30,0,,,,,
1,서울경기,2016-09-29,0,,,,,
1,서울경기,2016-09-28,0.2,0.5,서울,0.5,서울,
1,서울경기,2016-09-27,13.6,19.6,파주,5,강화,
1,서울경기,2016-09-26,0,0,동두천,백령도,수원,강화,0,동두천,백령도,수원,
1,서울경기,2016-09-25,0,,,,,
1,서울경기,2016-09-24,0,,,,,
1,서울경기,2016-09-23,0,,,,,
1,서울경기,2016-09-22,0,,,,,
1,서울경기,2016-09-21,0,,,,,
1,서울경기,2016-09-20,0,,,,,
1,서울경기,2016-09-19,0,0,수원,0,수원,
1,서울경기,2016-09-18,0,,,,,
1,서울경기,2016-09-17,10.4,34.6,이천,5.7,수원,
1,서울경기,2016-09-16,0,0,수원,0,수원,
1,서울경기,2016-09-15,0,,,,,
1,서울경기,2016-09-14,0,0,수원,0,수원,
1,서울경기,2016-09-13,0,,,,,
1,서울경기,2016-09-12,0.6,2.5,서울,2.5,서울,
1,서울경기,2016-09-11,0.6,2,강화,2,강화,
1,서울경기,2016-09-10,0,0.7,백령도,0.7,백령도,
1,서울경기,2016-09-09,0,0.1,강화,0.1,강화,
1,서울경기,2016-09-08,8.7,29.1,수원,4.5,양평,
1,서울경기,2016-09-07,0,0,동두천,0,동두천,
1,서울경기,2016-09-06,0,,,,,
1,서울경기,2016-09-05,0,0,백령도,0,백령도,
1,서울경기,2016-09-04,0,,,,,
1,서울경기,2016-09-03,0.1,1.5,양평,1,양평,
1,서울경기,2016-09-02,6.9,15.1,인천,12.2,인천,
1,서울경기,2016-09-01,0,17.9,백령도,6.8,백령도,
1,서울경기,2016-08-31,23.5,55.1,수원,16.9,수원,
1,서울경기,2016-08-30,0,0.1,파주,0.1,파주,
1,서울경기,2016-08-29,0,0.1,동두천,0.1,동두천,
1,서울경기,2016-08-28,0.5,17,양평,11,양평,
1,서울경기,2016-08-27,0,0,서울,인천,0,서울,인천,
1,서울경기,2016-08-26,12.6,28.5,양평,13.5,양평,
1,서울경기,2016-08-25,5.6,14,강화,11.5,강화,
1,서울경기,2016-08-24,0,7.3,동두천,5.1,동두천,
1,서울경기,2016-08-23,2.1,16.6,동두천,16.6,동두천,
1,서울경기,2016-08-22,0.1,0.4,서울,0.4,서울,
1,서울경기,2016-08-21,0.1,0.6,파주,0.6,파주,
1,서울경기,2016-08-20,0,20,백령도,15.8,백령도,
1,서울경기,2016-08-19,2.9,11.5,서울,11.5,서울,
1,서울경기,2016-08-18,0,0,백령도,0,백령도,
1,서울경기,2016-08-17,0.1,0.3,수원,0.3,수원,
1,서울경기,2016-08-16,0.1,0.5,서울,0.5,서울,
1,서울경기,2016-08-15,0,0,백령도,서울,수원,0,백령도,서울,수원,
1,서울경기,2016-08-14,0.1,8.9,백령도,6.1,백령도,
1,서울경기,2016-08-13,0,,,,,
1,서울경기,2016-08-12,0,,,,,
1,서울경기,2016-08-11,0,,,,,
1,서울경기,2016-08-10,0,,,,,
1,서울경기,2016-08-09,0.3,1,서울,0.5,서울,
1,서울경기,2016-08-08,0,0,백령도,0,백령도,
1,서울경기,2016-08-07,0,,,,,
1,서울경기,2016-08-06,0,,,,,
1,서울경기,2016-08-05,0,,,,,
1,서울경기,2016-08-04,0,,,,,
1,서울경기,2016-08-03,0,0,백령도,0,백령도,
1,서울경기,2016-08-02,0.5,21.5,백령도,18.3,백령도,
1,서울경기,2016-08-01,0,3.1,백령도,2.4,백령도,
1,서울경기,2016-07-31,0.1,15.5,양평,11.5,양평,
1,서울경기,2016-07-30,2.9,16.2,이천,13.8,이천,
1,서울경기,2016-07-29,43.2,59.5,서울,51.5,서울,
1,서울경기,2016-07-28,2.2,13.1,파주,6,파주,
1,서울경기,2016-07-27,4.4,15.5,강화,13.5,강화,
1,서울경기,2016-07-26,0,12,백령도,4.2,백령도,
1,서울경기,2016-07-25,0,0.5,백령도,양평,0.5,백령도,양평,
1,서울경기,2016-07-24,6.3,49,백령도,38.6,백령도,
1,서울경기,2016-07-23,1,4.9,동두천,3,강화,
1,서울경기,2016-07-22,0,,,,,
1,서울경기,2016-07-21,0,0,백령도,강화,0,백령도,강화,
1,서울경기,2016-07-20,0,,,,,
1,서울경기,2016-07-19,0,,,,,
1,서울경기,2016-07-18,0.1,1.1,파주,0.6,파주,
1,서울경기,2016-07-17,2.1,10.2,파주,3.6,파주,
1,서울경기,2016-07-16,48.6,74.9,이천,20.1,이천,
1,서울경기,2016-07-15,2.5,13,백령도,4.5,백령도,
1,서울경기,2016-07-14,0.1,1,양평,1,양평,
1,서울경기,2016-07-13,0,2.1,동두천,2.1,동두천,
1,서울경기,2016-07-12,2.7,19,양평,7.5,양평,
1,서울경기,2016-07-11,0.1,0.2,수원,0.2,수원,
1,서울경기,2016-07-10,0,,,,,
1,서울경기,2016-07-09,0,,,,,
1,서울경기,2016-07-08,0,,,,,
1,서울경기,2016-07-07,0,0.1,강화,0.1,강화,
1,서울경기,2016-07-06,0.2,3.5,양평,1.5,양평,
1,서울경기,2016-07-05,73.1,164.6,파주,46.6,인천,
1,서울경기,2016-07-04,34.9,83.2,이천,23,이천,
1,서울경기,2016-07-03,0,,,,,
1,서울경기,2016-07-02,1.9,4,서울,양평,2,서울,양평,
1,서울경기,2016-07-01,99.6,125,양평,45.7,수원,
1,서울경기,2016-06-30,0.6,1.8,인천,1,인천,
1,서울경기,2016-06-29,0,0.2,백령도,0.2,백령도,
1,서울경기,2016-06-28,0,,,,,
1,서울경기,2016-06-27,0,,,,,
1,서울경기,2016-06-26,0,,,,,
1,서울경기,2016-06-25,0,0,파주,0,파주,
1,서울경기,2016-06-24,3.7,15.5,이천,4,이천,
1,서울경기,2016-06-23,0.3,3,양평,3,양평,
1,서울경기,2016-06-22,8.7,30.5,서울,26,서울,
1,서울경기,2016-06-21,0,,,,,
1,서울경기,2016-06-20,0,,,,,
1,서울경기,2016-06-19,0,0.2,백령도,0.2,백령도,
1,서울경기,2016-06-18,0,,,,,
1,서울경기,2016-06-17,0,,,,,
1,서울경기,2016-06-16,0,0,서울,0,서울,
1,서울경기,2016-06-15,14.6,27.6,수원,16.3,백령도,
1,서울경기,2016-06-14,0.1,0.6,백령도,0.5,동두천,
1,서울경기,2016-06-13,0,,,,,
1,서울경기,2016-06-12,0.9,1.5,서울,강화,1.5,서울,
1,서울경기,2016-06-11,3.9,10.1,파주,8.5,파주,
1,서울경기,2016-06-10,0,,,,,
1,서울경기,2016-06-09,0,,,,,
1,서울경기,2016-06-08,0,,,,,
1,서울경기,2016-06-07,0,0.3,파주,0.2,파주,
1,서울경기,2016-06-06,0,0,백령도,서울,인천,0,백령도,서울,
1,서울경기,2016-06-05,0,,,,,
1,서울경기,2016-06-04,0.1,0.2,수원,0.2,수원,
1,서울경기,2016-06-03,0,,,,,
1,서울경기,2016-06-02,0,,,,,
1,서울경기,2016-06-01,0,,,,,
1,서울경기,2016-05-31,0,,,,,
1,서울경기,2016-05-30,0,,,,,
1,서울경기,2016-05-29,0,,,,,
1,서울경기,2016-05-28,0,,,,,
1,서울경기,2016-05-27,0,,,,,
1,서울경기,2016-05-26,0,0.6,파주,0.5,파주,
1,서울경기,2016-05-25,0,,,,,
1,서울경기,2016-05-24,36.4,40.8,인천,9,강화,
1,서울경기,2016-05-23,0.1,16.1,백령도,7.8,백령도,
1,서울경기,2016-05-22,0,,,,,
1,서울경기,2016-05-21,0,,,,,
1,서울경기,2016-05-20,0,,,,,
1,서울경기,2016-05-19,0,,,,,
1,서울경기,2016-05-18,0,,,,,
1,서울경기,2016-05-17,0,,,,,
1,서울경기,2016-05-16,1.5,4.5,양평,2,양평,
1,서울경기,2016-05-15,43.8,52.5,강화,14.8,수원,
1,서울경기,2016-05-14,0,,,,,
1,서울경기,2016-05-13,0.1,0.5,서울,0.5,서울,
1,서울경기,2016-05-12,0,,,,,
1,서울경기,2016-05-11,0,,,,,
1,서울경기,2016-05-10,12.3,16.2,수원,3.2,수원,
1,서울경기,2016-05-09,0,0.2,백령도,0.2,백령도,
1,서울경기,2016-05-08,0,,,,,
1,서울경기,2016-05-07,0,,,,,
1,서울경기,2016-05-06,7.8,12,강화,7.3,백령도,
1,서울경기,2016-05-05,7.6,20,백령도,13,강화,
1,서울경기,2016-05-04,0,0.3,양평,0.3,양평,
1,서울경기,2016-05-03,38.1,52,강화,11.5,강화,
1,서울경기,2016-05-02,16.6,22,백령도,7.8,수원,
1,서울경기,2016-05-01,0,,,,,
1,서울경기,2016-04-30,0,0,동두천,0,동두천,
1,서울경기,2016-04-29,0.1,0.3,서울,0.3,서울,
1,서울경기,2016-04-28,0,,,,,
1,서울경기,2016-04-27,0,0.5,이천,0.2,이천,
1,서울경기,2016-04-26,0,,,,,
1,서울경기,2016-04-25,0,,,,,
1,서울경기,2016-04-24,0,,,,,
1,서울경기,2016-04-23,0,,,,,
1,서울경기,2016-04-22,0,0,서울,0,서울,
1,서울경기,2016-04-21,18,22,강화,5,강화,
1,서울경기,2016-04-20,1.6,4.6,강화,3,강화,
1,서울경기,2016-04-19,0,,,,,
1,서울경기,2016-04-18,1.4,6,양평,3.8,백령도,
1,서울경기,2016-04-17,18.7,28.6,파주,8.9,수원,
1,서울경기,2016-04-16,30.4,47.6,백령도,9.6,백령도,
1,서울경기,2016-04-15,0,,,,,
1,서울경기,2016-04-14,0,,,,,
1,서울경기,2016-04-13,1.5,4.7,이천,2.9,이천,
1,서울경기,2016-04-12,0,0,백령도,0,백령도,
1,서울경기,2016-04-11,0,,,,,
1,서울경기,2016-04-10,0.1,0.2,인천,0.1,인천,강화,
1,서울경기,2016-04-09,0.2,0.4,인천,0.4,인천,
1,서울경기,2016-04-08,0,,,,,
1,서울경기,2016-04-07,6.9,14.4,이천,3.2,동두천,이천,
1,서울경기,2016-04-06,3.1,4.2,수원,2.5,서울,강화,
1,서울경기,2016-04-05,0,,,,,
1,서울경기,2016-04-04,0,,,,,
1,서울경기,2016-04-03,0.6,2,서울,1,서울,
1,서울경기,2016-04-02,0,0,백령도,0,백령도,
1,서울경기,2016-04-01,0,,,,,
1,서울경기,2016-03-31,0,,,,,
1,서울경기,2016-03-30,0,,,,,
1,서울경기,2016-03-29,0.1,0.1,동두천,서울,인천,강화,,,
1,서울경기,2016-03-28,0,,,,,
1,서울경기,2016-03-27,0,,,,,
1,서울경기,2016-03-26,0,,,,,
1,서울경기,2016-03-25,0,0,동두천,,,
1,서울경기,2016-03-24,0,,,,,
1,서울경기,2016-03-23,0,,,,,
1,서울경기,2016-03-22,0,,,,,
1,서울경기,2016-03-21,0,,,,,
1,서울경기,2016-03-20,0,,,,,
1,서울경기,2016-03-19,0,,,,,
1,서울경기,2016-03-18,0,,,,,
1,서울경기,2016-03-17,0,,,,,
1,서울경기,2016-03-16,0,,,,,
1,서울경기,2016-03-15,0,,,,,
1,서울경기,2016-03-14,0,,,,,
1,서울경기,2016-03-13,0.2,2,동두천,,,
1,서울경기,2016-03-12,0,,,,,
1,서울경기,2016-03-11,0,,,,,
1,서울경기,2016-03-10,0,0,백령도,,,
